File,11AASE.txt
Date/Time,20-07-14/22:44
                              
Center,1556.5,nm
Span,500.0,nm
Start,1306.5,nm
Stop,1806.5,nm
Value in Vacuum
Resolution,1.0,nm
Act-Res,0.923,nm
VBW,1000,Hz
Average,Off
Smooth,Off
Smplg,501,pt
Opt.ATT,On
Dynamic Range,Normal
Normal



Trace,A
Memory,A
Start,1306.5,nm
Stop,1806.5,nm
1590.5,0.1363E-3,1.0000E-12
1591.5,0.1231E-3,1.0000E-12
1592.5,0.1157E-3,1.0000E-12
1593.5,0.1046E-3,1.0000E-12
1594.5,0.9594E-4,1.0000E-12
1595.5,0.8928E-4,1.0000E-12
1596.5,0.9229E-4,1.0000E-12
1597.5,0.1093E-3,1.0000E-12
1598.5,0.1193E-3,1.0000E-12
1599.5,0.1186E-3,1.0000E-12
1600.5,0.1169E-3,1.0000E-12
1601.5,0.1120E-3,1.0000E-12
1602.5,0.1088E-3,1.0000E-12
1603.5,0.1032E-3,1.0000E-12
1604.5,0.9946E-4,1.0000E-12
1605.5,0.9427E-4,1.0000E-12
1606.5,0.9095E-4,1.0000E-12
1607.5,0.8447E-4,1.0000E-12
1608.5,0.8058E-4,1.0000E-12
1609.5,0.7222E-4,1.0000E-12
1610.5,0.6972E-4,1.0000E-12
1611.5,0.5844E-4,1.0000E-12
1612.5,0.5456E-4,1.0000E-12
1613.5,0.5157E-4,1.0000E-12
1614.5,0.4285E-4,1.0000E-12
1615.5,0.3933E-4,1.0000E-12
1616.5,0.3451E-4,1.0000E-12
1617.5,0.2840E-4,1.0000E-12
1618.5,0.2580E-4,1.0000E-12
1619.5,0.2274E-4,1.0000E-12
1620.5,0.1858E-4,1.0000E-12
1621.5,0.1712E-4,1.0000E-12
1622.5,0.1274E-4,1.0000E-12
1623.5,0.1299E-4,1.0000E-12
1624.5,0.1565E-4,1.0000E-12
1625.5,0.1627E-4,1.0000E-12
1626.5,0.1408E-4,1.0000E-12
1627.5,0.1253E-4,1.0000E-12
1628.5,0.1034E-4,1.0000E-12
1629.5,0.9298E-5,1.0000E-12
1630.5,0.5979E-5,1.0000E-12
1631.5,0.8258E-5,1.0000E-12
1632.5,0.2553E-5,1.0000E-12
1633.5,0.2071E-5,1.0000E-12
1634.5,0.6045E-6,1.0000E-12
1635.5,0.1604E-5,1.0000E-12
1636.5,0.1826E-5,1.0000E-12
1637.5,0.1566E-5,1.0000E-12
1638.5,1.0000E-12,1.0000E-12
1639.5,0.7751E-6,1.0000E-12
1640.5,1.0000E-12,1.0000E-12
1641.5,0.1177E-5,1.0000E-12
1642.5,0.6898E-6,1.0000E-12
1643.5,1.0000E-12,1.0000E-12
1644.5,1.0000E-12,1.0000E-12
1645.5,1.0000E-12,1.0000E-12
1646.5,0.1961E-5,1.0000E-12
1647.5,1.0000E-12,1.0000E-12
1648.5,0.1333E-5,1.0000E-12
1649.5,1.0000E-12,1.0000E-12
1650.5,1.0000E-12,1.0000E-12
1651.5,1.0000E-12,1.0000E-12
1652.5,0.1590E-5,1.0000E-12
1653.5,0.1922E-5,1.0000E-12
1654.5,1.0000E-12,1.0000E-12
1655.5,0.5900E-6,1.0000E-12
1656.5,1.0000E-12,1.0000E-12
1657.5,1.0000E-12,1.0000E-12
1658.5,0.8543E-6,1.0000E-12
1659.5,1.0000E-12,1.0000E-12
1660.5,0.1131E-5,1.0000E-12
1661.5,0.5042E-6,1.0000E-12
1662.5,0.1136E-5,1.0000E-12
1663.5,1.0000E-12,1.0000E-12
1664.5,1.0000E-12,1.0000E-12
1665.5,1.0000E-12,1.0000E-12
1666.5,0.1106E-6,1.0000E-12
1667.5,0.5908E-6,1.0000E-12
1668.5,0.3918E-5,1.0000E-12
1669.5,1.0000E-12,1.0000E-12
1670.5,1.0000E-12,1.0000E-12
1671.5,0.1100E-5,1.0000E-12
1672.5,1.0000E-12,1.0000E-12
1673.5,0.5006E-8,1.0000E-12
1674.5,0.8198E-6,1.0000E-12
1675.5,0.3391E-5,1.0000E-12
1676.5,0.7827E-6,1.0000E-12
1677.5,1.0000E-12,1.0000E-12
1678.5,0.7385E-6,1.0000E-12
1679.5,0.1918E-5,1.0000E-12
1680.5,1.0000E-12,1.0000E-12
1681.5,0.2721E-5,1.0000E-12
1682.5,1.0000E-12,1.0000E-12
1683.5,0.2216E-6,1.0000E-12
1684.5,1.0000E-12,1.0000E-12
1685.5,1.0000E-12,1.0000E-12
1686.5,0.2504E-5,1.0000E-12
1687.5,0.6668E-6,1.0000E-12
1688.5,0.7434E-6,1.0000E-12
1689.5,1.0000E-12,1.0000E-12
1690.5,0.1653E-5,1.0000E-12
1691.5,1.0000E-12,1.0000E-12
1692.5,0.1464E-5,1.0000E-12
1693.5,1.0000E-12,1.0000E-12
1694.5,1.0000E-12,1.0000E-12
1695.5,0.4143E-6,1.0000E-12
1696.5,1.0000E-12,1.0000E-12
1697.5,0.1598E-5,1.0000E-12
1698.5,1.0000E-12,1.0000E-12
1699.5,1.0000E-12,1.0000E-12
1700.5,1.0000E-12,1.0000E-12
1701.5,1.0000E-12,1.0000E-12
1702.5,0.2609E-5,1.0000E-12
1703.5,1.0000E-12,1.0000E-12
1704.5,1.0000E-12,1.0000E-12
1705.5,0.9719E-5,1.0000E-12
1706.5,1.0000E-12,1.0000E-12
1707.5,0.4851E-5,1.0000E-12
1708.5,0.7292E-5,1.0000E-12
1709.5,1.0000E-12,1.0000E-12
1710.5,1.0000E-12,1.0000E-12
1711.5,0.8427E-5,1.0000E-12
1712.5,0.4866E-6,1.0000E-12
1713.5,0.6550E-5,1.0000E-12
1714.5,1.0000E-12,1.0000E-12
1715.5,1.0000E-12,1.0000E-12
1716.5,0.1613E-4,1.0000E-12
1717.5,1.0000E-12,1.0000E-12
1718.5,0.4553E-5,1.0000E-12
1719.5,0.5048E-5,1.0000E-12
1720.5,1.0000E-12,1.0000E-12
1721.5,1.0000E-12,1.0000E-12
1722.5,1.0000E-12,1.0000E-12
1723.5,1.0000E-12,1.0000E-12
1724.5,1.0000E-12,1.0000E-12
1725.5,0.3630E-6,1.0000E-12
1726.5,1.0000E-12,1.0000E-12
1727.5,1.0000E-12,1.0000E-12
1728.5,0.3794E-5,1.0000E-12
1729.5,1.0000E-12,1.0000E-12
1730.5,1.0000E-12,1.0000E-12
1731.5,1.0000E-12,1.0000E-12
1732.5,0.3755E-4,1.0000E-12
1733.5,1.0000E-12,1.0000E-12
1734.5,0.2598E-4,1.0000E-12
1735.5,0.1658E-4,1.0000E-12
1736.5,1.0000E-12,1.0000E-12
1737.5,1.0000E-12,1.0000E-12
1738.5,1.0000E-12,1.0000E-12
1739.5,1.0000E-12,1.0000E-12
1740.5,0.2479E-4,1.0000E-12
1741.5,1.0000E-12,1.0000E-12
1742.5,0.6075E-5,1.0000E-12
1743.5,0.6217E-5,1.0000E-12
1744.5,0.1874E-4,1.0000E-12
1745.5,1.0000E-12,1.0000E-12
1746.5,1.0000E-12,1.0000E-12
1747.5,0.1847E-4,1.0000E-12
1748.5,0.2616E-4,1.0000E-12
1749.5,0.3409E-4,1.0000E-12
1750.5,1.0000E-12,1.0000E-12
1751.5,1.0000E-12,1.0000E-12
1752.5,1.0000E-12,1.0000E-12
1753.5,1.0000E-12,1.0000E-12
1754.5,1.0000E-12,1.0000E-12
1755.5,1.0000E-12,1.0000E-12
1756.5,1.0000E-12,1.0000E-12
1757.5,1.0000E-12,1.0000E-12
1758.5,1.0000E-12,1.0000E-12
1759.5,1.0000E-12,1.0000E-12
1760.5,1.0000E-12,1.0000E-12
1761.5,1.0000E-12,1.0000E-12
1762.5,1.0000E-12,1.0000E-12
1763.5,1.0000E-12,1.0000E-12
1764.5,1.0000E-12,1.0000E-12
1765.5,1.0000E-12,1.0000E-12
1766.5,1.0000E-12,1.0000E-12
1767.5,1.0000E-12,1.0000E-12
1768.5,1.0000E-12,1.0000E-12
1769.5,1.0000E-12,1.0000E-12
1770.5,1.0000E-12,1.0000E-12
1771.5,1.0000E-12,1.0000E-12
1772.5,1.0000E-12,1.0000E-12
1773.5,1.0000E-12,1.0000E-12
1774.5,1.0000E-12,1.0000E-12
1775.5,1.0000E-12,1.0000E-12
1776.5,1.0000E-12,1.0000E-12
1777.5,1.0000E-12,1.0000E-12
1778.5,1.0000E-12,1.0000E-12
1779.5,1.0000E-12,1.0000E-12
1780.5,1.0000E-12,1.0000E-12
1781.5,1.0000E-12,1.0000E-12
1782.5,1.0000E-12,1.0000E-12
1783.5,1.0000E-12,1.0000E-12
1784.5,1.0000E-12,1.0000E-12
1785.5,1.0000E-12,1.0000E-12
1786.5,1.0000E-12,1.0000E-12
1787.5,1.0000E-12,1.0000E-12
1788.5,1.0000E-12,1.0000E-12
1789.5,1.0000E-12,1.0000E-12
1790.5,1.0000E-12,1.0000E-12
1791.5,1.0000E-12,1.0000E-12
1792.5,1.0000E-12,1.0000E-12
1793.5,1.0000E-12,1.0000E-12
1794.5,1.0000E-12,1.0000E-12
1795.5,1.0000E-12,1.0000E-12
1796.5,1.0000E-12,1.0000E-12
1797.5,1.0000E-12,1.0000E-12
1798.5,1.0000E-12,1.0000E-12
1799.5,1.0000E-12,1.0000E-12
1800.5,1.0000E-12,1.0000E-12
1801.5,1.0000E-12,1.0000E-12
1802.5,1.0000E-12,1.0000E-12
1803.5,1.0000E-12,1.0000E-12
1804.5,1.0000E-12,1.0000E-12
1805.5,1.0000E-12,1.0000E-12
1806.5,1.0000E-12,1.0000E-12
